Date,Temperature_C,Humidity,Wind_Speed,Solar_Radiation,Pressure,Month,Day_of_Year,Quarter,Week_of_Year,Day_of_Week,Is_Weekend,Temp_Humidity_Interaction,Wind_Solar_Interaction,Pressure_Temp_Interaction,Temperature_Squared,Humidity_Squared,Wind_Speed_Sqrt,Temp_MA_7,Temp_MA_30,Energy_MA_7,Temp_Lag_1,Temp_Lag_7,Energy_Lag_1,Season_Encoded,Temp_Category_Encoded,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,TempCat_Cold,TempCat_Cool,TempCat_Moderate,TempCat_Hot
1990-08-04,8.6,82.70961368678218,0.6849451045303798,191.25258434375274,1019.2483880216204,8,216,3,31,5,1,711.3026777063267,130.997521375037,8765.536136985935,73.96,6840.880196216745,0.8276141036318677,7.114285714285714,8.173333333333334,1120.1458867924123,5.7,7.3,1246.1201158640613,2,1,False,False,True,False,False,True,False,False
1986-03-28,12.8,95.0,4.638063796252413,243.88697190513966,1011.2486824436065,3,87,1,13,4,0,1216.0,1131.1633347708578,12943.983135278164,163.84000000000003,9025.0,2.1536164459467737,15.742857142857144,14.639999999999999,970.5158731307587,18.0,18.5,1153.3668755106728,1,1,False,True,False,False,False,True,False,False
1988-07-01,6.0,70.13506751734432,5.829216006887845,225.94862114656226,1005.3448150315642,7,183,3,26,4,0,420.8104051040659,1317.103319121778,6032.068890189385,36.0,4918.927695662447,2.4143769396860644,8.014285714285716,8.253333333333334,1029.6480172451486,9.3,8.1,842.0096000770649,2,1,False,False,True,False,False,True,False,False
1987-12-03,8.2,71.30141735677762,2.8033335306283083,58.359989185174285,1019.0404765937856,12,337,4,49,3,0,584.6716223255764,163.6025145299045,8356.131908069041,67.24,5083.892117085389,1.6743158395680033,11.457142857142857,12.276666666666667,1097.3151545088078,11.1,10.8,1146.2760526881004,3,1,False,False,False,True,False,True,False,False
1986-10-20,7.9,50.08475938087231,0.007675289697028423,202.79078522615785,1023.2139976888184,10,293,4,43,0,0,395.6695991088913,1.5564780244986332,8083.390581741665,62.410000000000004,2508.483122239877,0.08760873071234637,9.928571428571429,9.643333333333334,1015.8869523416327,9.5,12.9,991.3932492002554,0,1,True,False,False,False,False,True,False,False
1988-02-09,15.1,77.72646323307927,0.31905603096061447,236.68894798814216,1009.9665308118015,2,40,1,6,1,0,1173.669594819497,75.51703631733996,15250.494615258202,228.01,6041.403086723224,0.5648504500844578,13.385714285714284,15.92,963.0240191984664,12.5,15.0,1080.0189958366595,3,3,False,False,False,True,False,False,True,False
1986-05-26,6.3,73.90335083421293,1.2101218174624542,56.186062707877994,996.107590770173,5,146,2,22,0,0,465.5911102555414,67.99198032011674,6275.47782185209,39.69,5461.705264524761,1.1000553701802716,9.742857142857144,10.156666666666668,1061.3703296825563,8.5,12.0,1120.6267515860552,1,1,False,True,False,False,False,True,False,False
1988-06-09,9.7,33.49960238522564,0.5332970727818617,140.7742738979856,1011.2281512457162,6,161,2,23,3,0,324.9461431366887,75.07450819278776,9808.913067083446,94.08999999999999,1122.2233599682156,0.7302719170157522,10.414285714285715,10.249999999999998,978.2623080598225,9.5,11.0,1064.1285708123578,2,1,False,False,True,False,False,True,False,False
1987-06-22,9.4,42.16461220673163,5.4612678216314725,98.40561359218964,1015.8160175396238,6,173,2,26,0,0,396.3473547432774,537.419410978926,9548.670564872464,88.36000000000001,1777.854522544062,2.3369355621478896,7.2857142857142865,8.173333333333334,1096.187143779415,11.8,9.0,870.735442447579,2,1,False,False,True,False,False,True,False,False
1986-04-03,15.0,55.68728602623326,4.383379383436974,161.98580104338413,1011.1573052695389,4,93,2,14,3,0,835.3092903934989,710.0452207030935,15167.359579043085,225.0,3101.073824967514,2.0936521639080774,13.185714285714287,14.38,929.2802079623854,10.3,18.0,774.4715704705008,1,1,False,True,False,False,False,True,False,False
1990-01-02,13.3,60.04819859050325,0.27933275722706197,161.42338530092943,1025.1454744200496,1,2,1,1,1,0,798.6410412536933,45.090839297035004,13634.43480978666,176.89000000000001,3605.786153964516,0.5285194009940051,12.942857142857141,13.743333333333334,934.759158251223,14.8,16.0,1052.0026680447459,3,1,False,False,False,True,False,True,False,False
1988-09-21,13.5,36.08491130981585,0.2725745370041452,217.2226975023746,1018.1314720389948,9,265,3,38,2,0,487.146302682514,59.20937619850124,13744.77487252643,182.25,1302.1208242372759,0.5220867140659157,9.485714285714284,9.316666666666666,1071.7750264466465,5.5,5.2,1054.1957981786345,0,1,True,False,False,False,False,True,False,False
1986-01-27,15.3,91.62966338914268,3.473365432829773,304.57735066870106,1016.1932188607294,1,27,1,5,0,0,1401.933849853883,1057.9084414355384,15547.756248569161,234.09000000000003,8395.995212807595,1.8636967116003003,14.028571428571428,13.633333333333333,926.9634603020153,13.5,15.2,805.5033181620855,3,3,False,False,False,True,False,False,True,False
1987-07-24,1.5,63.748430453144586,1.4034213286643369,146.17926151182138,1014.4942137069268,7,205,3,30,4,0,95.62264567971688,205.15109341409192,1521.7413205603902,2.25,4063.862385239412,1.1846608496377082,6.614285714285714,6.293333333333334,1122.823584735795,6.7,7.1,874.9228626409672,2,0,False,False,True,False,True,False,False,False
1985-02-14,14.9,62.447230662126074,3.241743026766868,269.60682314791893,1018.7916294251144,2,45,1,7,3,0,930.4637368656786,873.9960389085344,15179.995278434204,222.01000000000002,3899.656617368779,1.800484109001484,14.714285714285714,14.58,944.322065108778,16.0,14.8,848.2775588892529,3,1,False,False,False,True,False,True,False,False
1988-02-23,16.2,78.45599295330697,5.891143166913338,63.99833354858865,995.8780763987761,2,54,1,8,1,0,1270.987085843573,377.0233453786086,16133.224837660173,262.44,6155.3428302893535,2.427167725336125,14.77142857142857,14.703333333333335,914.6071667094259,14.8,11.8,839.9566014771307,3,3,False,False,False,True,False,False,True,False
1984-10-24,11.3,95.0,7.721458228274424,123.6270959043883,1015.5138603885752,10,298,4,43,2,0,1073.5,954.5814569086104,11475.306622390899,127.69000000000001,9025.0,2.778751199419341,10.685714285714285,9.883333333333333,1054.4252158180582,18.2,7.4,835.0201038686943,0,1,True,False,False,False,False,True,False,False
1984-11-07,11.9,43.67283999887235,4.155143582370361,125.7067636880796,1022.2688375055498,11,312,4,45,2,0,519.7067959865809,522.3296523990715,12164.999166316042,141.61,1907.3169535671045,2.0384169304561714,11.799999999999999,10.586666666666668,922.3428776979696,9.9,12.6,787.8350548364274,0,1,True,False,False,False,False,True,False,False
1984-04-17,13.7,66.83446254548426,2.466003841357379,251.03780696385272,1005.8994094337949,4,108,2,16,1,0,915.6321368731343,619.060196298793,13780.821909242988,187.68999999999997,4466.845383743738,1.5703515024851535,11.62857142857143,11.590000000000002,944.8730512646196,9.8,10.1,846.3007074084915,1,1,False,True,False,False,False,True,False,False
1990-05-31,9.8,78.33555683419839,1.0137833628572155,186.86415425716763,1010.1641283978062,5,151,2,22,3,0,767.6884569751443,189.43977070030087,9899.6084582985,96.04000000000002,6136.459464523926,1.0068680960568845,7.985714285714286,9.639999999999999,1069.4766653203485,6.1,10.0,1240.0239340793896,1,1,False,True,False,False,False,True,False,False
1986-07-24,11.0,57.62545721551929,3.917714868895767,215.79057852614406,1017.8761536727791,7,205,3,30,3,0,633.8800293707122,845.4059580594942,11196.63769040057,121.0,3320.6933192976444,1.9793218204465304,8.928571428571429,6.946666666666666,1028.9047591053297,9.4,5.0,1030.377101568592,2,1,False,False,True,False,False,True,False,False
1989-10-02,6.2,41.974396287014606,0.5225175157705177,83.10264461444015,1009.9406014621115,10,275,4,40,0,0,260.2412569794906,43.42258741789746,6261.631729065091,38.440000000000005,1761.8499436593456,0.7228537305503222,8.828571428571427,8.456666666666667,1147.6800851883766,10.5,9.2,1011.7396450814942,0,1,True,False,False,False,False,True,False,False
1987-09-22,9.5,75.2307809856893,1.4011161923173876,41.18291467900564,996.8692184632419,9,265,3,39,1,0,714.6924193640483,57.70204860358023,9470.257575400798,90.25,5659.67040771675,1.1836875399856956,9.328571428571427,8.443333333333333,1044.1110659256042,5.3,9.8,1237.0339225383182,0,1,True,False,False,False,False,True,False,False
1981-11-01,9.2,64.68647609053778,0.10175709418153679,121.80465476407237,1013.8358736538448,11,305,4,44,6,1,595.1155800329475,12.394487726577285,9327.290037615372,84.63999999999999,4184.340189011716,0.3189938779687422,11.185714285714285,9.993333333333334,958.6513874305701,11.7,8.4,860.4779042260355,0,1,True,False,False,False,False,True,False,False
1985-11-14,21.0,64.44444804427383,0.7995538742621934,175.00521308449902,1001.371046837522,11,318,4,46,3,0,1353.3334089297505,139.9260961377919,21028.791983587962,441.0,4153.086883731109,0.8941777643523648,15.257142857142858,12.153333333333334,929.562514303588,15.5,15.3,889.860186309024,0,3,True,False,False,False,False,False,True,False
1984-06-25,8.3,74.13707181360766,1.7649166092820405,277.8963600912705,1013.1556827481261,6,177,2,26,0,0,615.3376960529437,490.46390158410605,8409.192166809447,68.89000000000001,5496.3054170960195,1.3285016406772105,7.171428571428572,7.793333333333334,1042.2112185091685,10.1,10.0,914.467029146816,2,1,False,False,True,False,False,True,False,False
1985-11-22,10.1,43.13672750802604,4.389242984476584,183.32602044796852,1013.9175832675552,11,326,4,47,4,0,435.680947831063,804.6624491232566,10240.567591002307,102.00999999999999,1860.7772601016907,2.0950520242887967,11.271428571428572,12.173333333333334,948.5718363497608,10.5,10.0,1010.6613628100503,0,1,True,False,False,False,False,True,False,False
1983-08-24,9.0,86.6017582317421,0.1133556037469997,2.3064233734303197,1005.0490718536165,8,236,3,34,2,0,779.4158240856789,0.2614460139913856,9045.441646682548,81.0,7499.86452882911,0.3366832394803752,7.771428571428571,8.803333333333335,1121.6270087459911,10.5,8.3,969.5813294224644,2,1,False,False,True,False,False,True,False,False
1987-11-15,9.5,44.733884506879676,0.7846239299192741,210.7282794832428,1016.5623312286764,11,319,4,46,6,1,424.97190281535694,165.3424507932691,9657.342146672425,90.25,2001.1204230748494,0.8857900032847933,11.671428571428573,12.023333333333333,953.1168887773318,11.9,12.6,905.8312061304717,0,1,True,False,False,False,False,True,False,False
1985-12-14,13.6,72.63087534844901,2.9121370567730347,7.660222335719236,1019.2825946788741,12,348,4,50,5,1,987.7799047389065,22.307617326968476,13862.243287632687,184.95999999999998,5275.244053881938,1.7064984783975152,14.957142857142857,13.636666666666665,928.0034730048621,13.5,18.2,876.2483751483325,3,1,False,False,False,True,False,True,False,False
1985-06-18,7.3,66.01783265791104,2.5467267491615893,396.0293571718977,1018.1030800626344,6,169,2,25,1,0,481.9301784027506,1008.578557362941,7432.1524844572305,53.29,4358.354228847946,1.5958467185671652,7.871428571428572,7.680000000000001,1096.653057942576,8.5,8.8,1259.9032018715804,2,1,False,False,True,False,False,True,False,False
1987-01-20,12.2,64.98937108135031,1.0383914396076788,309.58090013757777,1021.2616183200929,1,20,1,4,1,0,792.8703271924737,321.46615656890043,12459.391743505133,148.83999999999997,4223.618353549452,1.0190149359100085,13.085714285714285,13.326666666666664,917.1899841685401,11.6,13.0,940.4638537975194,3,1,False,False,False,True,False,True,False,False
1984-10-13,9.4,57.68132887781446,0.3784177087964943,142.93174747103018,1026.8349016443751,10,287,4,41,5,1,542.204491451456,54.08790439226635,9652.248075457126,88.36000000000001,3327.135701110592,0.6151566538667157,12.857142857142858,9.633333333333333,1019.3501755417361,17.2,7.7,1103.9967097895103,0,1,True,False,False,False,False,True,False,False
1984-07-17,7.2,77.57736161677462,1.085746152048474,228.40643139097475,1026.2799058818396,7,199,3,29,1,0,558.5570036407773,247.9914039858746,7389.215322349245,51.84,6018.247035419817,1.0419914356886404,4.785714285714286,6.243333333333333,1200.426841205026,7.8,8.9,802.8458164825214,2,1,False,False,True,False,False,True,False,False
1981-12-23,12.8,64.72230296011415,0.2635227561877133,88.02242824751144,1016.2146308730298,12,357,4,52,2,0,828.4454778894611,23.195912898119445,13007.547275174782,163.84000000000003,4188.976500460801,0.5133446758151031,13.599999999999998,13.276666666666666,991.4355653313893,15.0,11.2,870.0054908715496,3,1,False,False,False,True,False,True,False,False
1984-10-07,16.0,61.86014484272201,2.3067834804673018,170.96641190452965,1011.5613572610858,10,281,4,40,6,1,989.7623174835521,394.38249469613726,16184.981716177374,256.0,3826.6775199625463,1.5188098895079996,11.428571428571429,8.776666666666667,1017.9962862800346,7.7,4.2,1353.0458429380535,0,3,True,False,False,False,False,False,True,False
1986-02-02,14.8,61.24930228101571,0.24900605784666505,159.1719374326677,1015.419691680554,2,33,1,5,6,1,906.4896737590325,39.634776659924604,15028.2114368722,219.04000000000002,3751.477029911236,0.49900506795689464,15.285714285714286,14.023333333333333,946.9229085715408,14.6,13.5,1042.8270536390453,3,1,False,False,False,True,False,True,False,False
1982-10-13,13.1,92.73434142418017,0.4280613908200791,77.10127217447612,1029.584359070095,10,286,4,41,2,0,1214.8198726567603,33.00407780100371,13487.555103818244,171.60999999999999,8599.658079376419,0.6542640069727809,10.471428571428572,8.393333333333333,1017.7843242576255,10.9,5.8,1082.8797341335098,0,1,True,False,False,False,False,True,False,False
1986-05-12,10.5,32.96488679031957,5.052411618993232,162.67931341988714,1005.0220944567911,5,132,2,20,0,0,346.13131129835546,821.9228532924794,10552.731991796307,110.25,1086.6837610985856,2.2477570195626644,10.4,10.95,1012.8938384232249,6.9,10.4,1331.760163792205,1,1,False,True,False,False,False,True,False,False
1985-10-24,10.0,62.93827228058462,2.7042397046466826,113.80125895095307,1016.8631696795849,10,297,4,43,3,0,629.3827228058462,307.745882893946,10168.631696795848,100.0,3961.2261176650063,1.644457267503988,9.6,10.146666666666667,999.0529765312996,12.7,15.1,1120.326390975852,0,1,True,False,False,False,False,True,False,False
1982-11-08,11.3,48.34136231801257,1.26117353907741,276.74827390528225,1006.0741428008951,11,312,4,45,0,0,546.257394193542,349.0276000346892,11368.637813650115,127.69000000000001,2336.887310761366,1.1230198302244756,12.5,10.383333333333333,883.3165909137788,16.0,10.6,811.9271561607987,0,1,True,False,False,False,False,True,False,False
1990-01-24,20.5,91.41782187301061,2.9614086999457805,181.18288126477648,1004.9486801161408,1,24,1,4,2,0,1874.0653483967176,536.5565608587524,20601.447942380888,420.25,8357.218156005498,1.7208743998170757,15.200000000000001,14.979999999999999,970.9089216444435,14.3,11.5,763.2550429157818,3,3,False,False,False,True,False,False,True,False
1988-06-19,6.6,65.0554350777177,0.6233329983145527,40.72941026350715,1008.324534521172,6,171,2,24,6,1,429.3658715129368,25.387985419135426,6654.941927839735,43.559999999999995,4232.209633151143,0.7895144066542121,6.714285714285714,8.696666666666667,1155.723175330149,6.8,6.5,1398.6861560592909,2,1,False,False,True,False,False,True,False,False
1989-03-08,20.3,63.15936599606414,0.41627242572357687,338.01271146885443,1013.6290973059479,3,67,1,10,2,0,1282.135129720102,140.70537132854352,20576.670675310743,412.09000000000003,3989.105513024783,0.6451917743768723,19.87142857142857,17.6,917.6359906830364,18.9,20.4,911.8553101973595,1,3,False,True,False,False,False,False,True,False
1989-10-04,9.5,75.69068043291998,0.5847025879932635,92.32850770993066,1030.0,10,277,4,40,2,0,719.0614641127397,53.98471740355244,9785.0,90.25,5729.0791043984145,0.7646584780104537,8.8,8.453333333333333,1116.7907585097112,5.1,9.0,1019.5985540215265,0,1,True,False,False,False,False,True,False,False
1984-04-01,9.7,50.26268909692536,0.8377862984632986,194.0911859609251,1006.3414907731634,4,92,2,13,6,1,487.5480842401759,162.60693625055518,9761.512460499684,94.08999999999999,2526.3379152541793,0.915306669080532,10.914285714285713,12.906666666666668,976.342996205394,11.1,9.4,991.8876533485977,1,1,False,True,False,False,False,True,False,False
1987-04-04,13.7,50.28251703290478,2.0621113566117533,120.14155888071929,1005.1691527516507,4,94,2,14,5,1,688.8704833507954,247.74527296897088,13770.817392697614,187.68999999999997,2528.331519164359,1.4360053469997085,12.028571428571428,12.523333333333333,929.2837815465144,12.5,15.6,1147.84757547013,1,1,False,True,False,False,False,True,False,False
1987-06-11,12.6,74.25508924365046,1.8410323360403855,94.29212778851756,1023.0720910299776,6,162,2,24,3,0,935.6141244699958,173.59485629271305,12890.708346977717,158.76,5513.818278582494,1.356846467379558,9.042857142857143,9.526666666666667,1085.2592438060651,13.0,11.0,1079.00739353621,2,1,False,False,True,False,False,True,False,False
1989-10-05,11.7,36.75274687912125,5.644812144627177,394.8749802041087,1015.274672678807,10,278,4,40,3,0,430.00713848571854,2228.9950838655686,11878.71367034204,136.89,1350.7644031607565,2.375881340603351,9.757142857142856,8.546666666666665,1039.3195406056598,9.5,5.0,1089.9240060580432,0,1,True,False,False,False,False,True,False,False
1987-04-16,7.8,72.83771157898636,0.3793143574728483,122.31099182393052,1030.0,4,106,2,16,3,0,568.1341503160936,46.394315275561006,8034.0,60.839999999999996,5305.332228063603,0.6158850196853698,11.914285714285715,12.983333333333333,993.2297142554113,9.7,10.1,940.1736100996616,1,1,False,True,False,False,False,True,False,False
1988-09-03,10.5,95.0,2.3428521781591547,27.0895089305218,1022.3905192440756,9,247,3,35,5,1,997.5,63.46671500313487,10735.100452062794,110.25,9025.0,1.530637833767072,10.714285714285714,8.963333333333333,975.9628484040142,10.0,6.7,854.3321342199163,0,1,True,False,False,False,False,True,False,False
