Date,Temperature,Temperature_C,Humidity,Wind_Speed,Solar_Radiation,Pressure,Energy_Consumption,Month,Day_of_Year,Quarter,Year,Week_of_Year,Day_of_Week,Is_Weekend,Season,Temp_Category,Temp_Humidity_Interaction,Wind_Solar_Interaction,Pressure_Temp_Interaction,Temperature_Squared,Humidity_Squared,Wind_Speed_Sqrt,Temp_MA_7,Temp_MA_30,Energy_MA_7,Temp_Lag_1,Temp_Lag_7,Energy_Lag_1
1982-09-19,5.7,5.7,50.15592769612129,3.197042249393556,166.1414183948142,1016.2463974114664,1132.7667951601452,9,262,3,1982,37,6,1,Autumn,Cool,285.8887878678914,531.1611339823927,5792.604465245359,32.49,2515.6170830585465,1.788027474451541,8.1,8.136666666666667,1091.3182519083387,8.9,9.0,960.9315681795889
1982-09-20,4.2,4.2,63.11319619850528,3.995594323932003,161.3966122054908,1027.5953817487793,1283.0032775360307,9,263,3,1982,38,0,0,Autumn,Cold,265.0754240337222,644.8753876301138,4315.900603344873,17.64,3983.275534391021,1.9988982775349033,8.185714285714287,7.836666666666668,1118.2296971668363,5.7,3.6,1132.7667951601452
1982-09-21,4.0,4.0,65.83587368433042,1.2208797017852966,213.6611309400444,1012.8293931285954,1280.9246994080477,9,264,3,1982,38,1,0,Autumn,Cold,263.3434947373217,260.8545378251906,4051.3175725143815,16.0,4334.362263779111,1.1049342522454884,7.8,7.75,1118.7912571654967,4.2,6.7,1283.0032775360307
1982-09-22,5.3,5.3,81.41287277706422,1.2891268941796725,131.96325211411116,1014.9010629284928,1205.3791269395288,9,265,3,1982,38,2,0,Autumn,Cool,431.4882257184404,170.11737734371323,5378.975633521011,28.09,6628.055853814445,1.135397240695816,7.6,7.756666666666666,1120.9447126084483,4.0,6.7,1280.9246994080477
1982-09-23,6.3,6.3,39.613030554277714,0.9756866227276091,140.4758584927761,1022.1566469648407,1060.8875017409837,9,266,3,1982,38,3,0,Autumn,Cool,249.56209249194958,137.06041594757824,6439.586875878496,39.69,1569.1921896941396,0.9877685066490068,7.057142857142857,7.5633333333333335,1124.5283643259215,5.3,10.1,1205.3791269395288
1982-09-24,8.5,8.5,87.9432547919092,6.804764567870974,245.34448865693753,1019.6953424355601,1039.0582989677496,9,267,3,1982,38,4,0,Autumn,Cool,747.5176657312281,1669.5114833351506,8667.410410702261,72.25,7734.01606339466,2.608594366295951,6.128571428571429,7.473333333333334,1137.5644668474392,6.3,15.0,1060.8875017409837
1982-09-25,11.5,11.5,62.629881521315156,2.3891426361759636,82.80320910257521,1024.6049848941002,965.5356701484619,9,268,3,1982,38,5,1,Autumn,Cool,720.2436374951243,197.82867727915607,11782.957326282152,132.25,3922.5020593739737,1.545685167223896,6.5,7.573333333333334,1138.2221957001354,8.5,8.9,1039.0582989677496
1982-09-26,7.7,7.7,58.5967839507887,0.17378218562937103,330.8152636386725,1012.8082137483286,966.0610135408517,9,269,3,1982,38,6,1,Autumn,Cool,451.195236421073,57.4897995546851,7798.623245862131,59.290000000000006,3433.583089375408,0.4168719055409839,6.785714285714286,7.676666666666667,1114.4070840402362,11.5,5.7,965.5356701484619
1982-09-27,9.2,9.2,49.81843437109749,3.9749593524651803,312.3931452700251,990.4886477598991,839.3959087546793,9,270,3,1982,39,0,0,Autumn,Cool,458.32959621409685,1241.7500544371,9112.49555939107,84.63999999999999,2481.8764031873475,1.9937300099224018,7.5,7.75,1051.0346027857574,7.7,4.2,966.0610135408517
1982-09-28,7.8,7.8,40.177149922013456,1.3100077137656883,110.10415979611278,1024.7601769178407,1030.6136103036752,9,271,3,1982,39,1,0,Autumn,Cool,313.38176939170495,144.23729865059772,7993.129379959157,60.839999999999996,1614.2033758559458,1.144555683995186,8.042857142857143,7.536666666666666,1015.275875770847,9.2,4.0,839.3959087546793
1982-09-29,6.3,6.3,77.34755875942872,0.14246340822651993,247.06069869782695,1010.6119811264942,1213.8805058400344,9,272,3,1982,39,2,0,Autumn,Cool,487.2896201844009,35.19710917531776,6366.8554810969135,39.69,5982.644846043278,0.3774432516637699,8.185714285714287,7.323333333333334,1016.4903584709193,7.8,5.3,1030.6136103036752
1982-09-30,6.3,6.3,66.09976950782605,1.595759143339993,225.34882410009502,1004.2134731937089,1096.9771505854956,9,273,3,1982,39,3,0,Autumn,Cool,416.42854789930414,359.6024464986424,6326.544881120366,39.69,4369.179528987731,1.2632336060048406,8.185714285714285,7.28,1021.646022591564,6.3,6.3,1213.8805058400344
1982-10-01,8.6,8.6,45.65058650388419,1.0796998289184865,100.86476172243917,1016.3593539139646,1012.557150156499,10,274,4,1982,39,4,0,Autumn,Cool,392.59504393340404,108.90366597562148,8740.690443660094,73.96,2083.9760481486137,1.0390860546261251,8.2,7.433333333333334,1017.8601441899566,6.3,8.5,1096.9771505854956
1982-10-02,6.1,6.1,45.57381841904576,4.2033645648792355,259.9206562228806,1014.8654182120263,994.6534739920104,10,275,4,1982,39,5,1,Autumn,Cool,278.0002923561791,1092.541276047414,6190.67905109336,37.209999999999994,2076.9729252921543,2.050210858638505,7.428571428571429,7.303333333333334,1022.0198304533208,8.6,11.5,1012.557150156499
1982-10-03,13.2,13.2,59.96322951064808,0.45629862755108447,434.05750284582393,1005.5053753661681,860.6913400394631,10,276,4,1982,39,6,1,Autumn,Cool,791.5146295405546,198.0598428268004,13272.670954833418,174.23999999999998,3595.5888933466563,0.6754987990744946,8.214285714285714,7.3933333333333335,1006.9670199531225,6.1,7.7,994.6534739920104
1982-10-04,9.9,9.9,90.0353228793409,3.5027474410482884,338.47960332034256,1000.1441556478654,1009.9806268367367,10,277,4,1982,40,0,0,Autumn,Cool,891.3496965054749,1185.6085643773697,9901.427140913867,98.01,8106.359365987166,1.8715628338499053,8.314285714285715,7.5566666666666675,1031.3362653934162,13.2,9.2,860.6913400394631
1982-10-05,4.7,4.7,61.10612972954593,1.6314826524708477,42.92081312281287,1017.6841535818878,1300.1146038617478,10,278,4,1982,40,1,0,Autumn,Cold,287.19880972886585,70.02456203981231,4783.115521834873,22.090000000000003,3733.9590905240966,1.2772950530205804,7.871428571428572,7.5633333333333335,1069.836407330284,9.9,7.8,1009.9806268367367
1982-10-06,5.8,5.8,42.45285570322841,0.11231611788152783,230.95285622731896,1004.5012832859347,998.6025932638555,10,279,4,1982,40,2,0,Autumn,Cool,246.22656307872475,25.939728225103106,5826.107443058421,33.64,1802.2449573591327,0.3351359692446155,7.799999999999999,7.483333333333333,1039.0824198194011,4.7,6.3,1300.1146038617478
1982-10-07,14.9,14.9,61.313854038710836,7.140082045423928,302.3845105085091,1014.1438347513593,849.9133592123015,10,280,4,1982,40,3,0,Autumn,Cool,913.5764251767915,2159.050214296109,15110.743137795254,222.01000000000002,3759.3886970803374,2.672093195497479,9.028571428571428,7.836666666666668,1003.7875924803733,5.8,6.3,998.6025932638555
1982-10-08,10.7,10.7,60.90914645378494,1.4374028293021897,95.41990037834569,1016.7344535544444,1012.053296065187,10,281,4,1982,40,4,0,Autumn,Cool,651.7278670554988,137.15683477556718,10879.058653032555,114.48999999999998,3709.9241217286226,1.1989173571611138,9.328571428571427,7.866666666666666,1003.7156133244717,14.9,8.6,849.9133592123015
1982-10-09,8.6,8.6,30.0,0.6874521563101749,330.8574146452408,1022.6817615287542,823.0269935253918,10,282,4,1982,40,5,1,Autumn,Cool,258.0,227.4486431290804,8795.063149147287,73.96,900.0,0.8291273462563967,9.685714285714285,7.959999999999999,979.1975446863834,10.7,6.1,1012.053296065187
1982-10-10,9.4,9.4,64.18557700223282,1.2675194643548529,86.39831505438583,1030.0,1055.2603796836001,10,283,4,1982,40,6,1,Autumn,Cool,603.3444238209885,109.51154601889695,9682.0,88.36000000000001,4119.788295109559,1.1258416693100557,9.142857142857142,8.106666666666666,1006.993121778403,8.6,13.2,823.0269935253918
1982-10-11,5.7,5.7,61.53598204686983,3.9018543960944574,130.89277186129763,1015.3720920127566,1140.232065314365,10,284,4,1982,41,0,0,Autumn,Cool,350.75509766715805,510.72453730399303,5787.620924472713,32.49,3786.6770864726864,1.9753112149973882,8.542857142857143,8.013333333333332,1025.6004701323498,9.4,9.9,1055.2603796836001
1982-10-12,10.9,10.9,75.44309547220128,0.7274081075142634,89.34590546684518,1008.7463852973448,1082.8797341335098,10,285,4,1982,41,1,0,Autumn,Cool,822.329740646994,64.99093600978614,10995.335599741058,118.81,5691.660654427677,0.8528822354312836,9.428571428571429,8.076666666666666,994.5669173140301,5.7,4.7,1140.232065314365
1982-10-13,13.1,13.1,92.73434142418017,0.4280613908200791,77.10127217447612,1029.584359070095,1161.1244418690228,10,286,4,1982,41,2,0,Autumn,Cool,1214.8198726567603,33.00407780100371,13487.555103818244,171.60999999999999,8599.658079376419,0.6542640069727809,10.471428571428572,8.393333333333333,1017.7843242576255,10.9,5.8,1082.8797341335098
1982-10-14,10.4,10.4,81.89847544321637,0.2763902089550304,213.41628775853562,1023.4809272884818,1058.3936720609834,10,287,4,1982,41,3,0,Autumn,Cool,851.7441446094502,58.98617236798856,10644.20164380021,108.16000000000001,6707.360279923115,0.52572826531872,9.828571428571427,8.516666666666667,1047.5672260931515,13.1,14.9,1161.1244418690228
1982-10-15,8.2,8.2,60.96666964167754,0.7072432156353936,47.00332114588971,1014.6838302778309,1146.9703128276674,10,288,4,1982,41,4,0,Autumn,Cool,499.9266910617558,33.24277999276213,8320.407408278214,67.24,3716.934807197446,0.8409775357495547,9.471428571428572,8.566666666666666,1066.8410856306486,10.4,10.7,1058.3936720609834
1982-10-16,9.8,9.8,48.40211136887494,3.028692667952104,136.73149194244695,1015.3648694614658,930.1620250795795,10,289,4,1982,41,5,1,Autumn,Cool,474.34069141497446,414.1176671242412,9950.575720722365,96.04000000000002,2342.764384964973,1.740313956719334,9.642857142857142,8.556666666666667,1082.1460901383896,8.2,8.6,1146.9703128276674
1982-10-17,7.5,7.5,95.0,1.2759032077210986,213.49411980932948,1013.2691172414136,1173.1687769822388,10,290,4,1982,41,6,1,Autumn,Cool,712.5,272.397832294316,7599.518379310602,56.25,9025.0,1.1295588553595153,9.37142857142857,8.306666666666667,1098.990146895338,9.8,9.4,930.1620250795795
1982-10-18,5.8,5.8,65.88827651021732,0.5161989130096801,90.43301551067331,1014.6221150474248,1257.2333510276817,10,291,4,1982,42,0,0,Autumn,Cool,382.1520037592605,46.681424306797105,5884.808267275063,33.64,4341.264981486856,0.7184698414058033,9.385714285714286,8.203333333333333,1115.7046162829547,7.5,5.7,1173.1687769822388
1982-10-19,9.8,9.8,65.2089393786942,0.3634874466071704,369.7837546418515,1011.9813464835738,997.0747081751294,10,292,4,1982,42,1,0,Autumn,Cool,639.0476059112032,134.411752771579,9917.417195539025,96.04000000000002,4252.205774894214,0.6028992010337801,9.228571428571428,8.34,1103.4467554317575,5.8,10.9,1257.2333510276817
1982-10-20,7.9,7.9,64.63812369334995,0.8091194656992609,145.42822167093664,1003.2516951765203,1111.6684791305454,10,293,4,1982,42,2,0,Autumn,Cool,510.64117717746467,117.66880501598192,7925.688391894511,62.410000000000004,4178.087034596809,0.8995106812591281,8.485714285714286,8.463333333333333,1096.3816178976892,9.8,13.1,997.0747081751294
1982-10-21,8.7,8.7,67.97127141151782,5.624302117115613,479.9685310146578,1013.0887345885242,845.0771272786003,10,294,4,1982,42,3,0,Autumn,Cool,591.350061280205,2699.488025134611,8813.871990920159,75.68999999999998,4620.09373729822,2.371561113932258,8.242857142857144,8.62,1065.9078257859203,7.9,10.4,1111.6684791305454
1982-10-22,10.0,10.0,62.834593821140864,0.840223839512816,41.75905070686291,1030.0,1134.265937418732,10,295,4,1982,42,4,0,Autumn,Cool,628.3459382114087,35.08694991933073,10300.0,100.0,3948.1861806677534,0.9166372453227154,8.5,8.776666666666667,1064.0929150132154,8.7,8.2,845.0771272786003
1982-10-23,10.6,10.6,56.39506989679646,8.86648423548463,219.55268951284492,1004.8395799901135,927.1727242473949,10,296,4,1982,42,5,1,Autumn,Cool,597.7877409060425,1946.6604604238912,10651.299547895203,112.36,3180.403908664558,2.9776642247715963,8.614285714285714,8.919999999999998,1063.665872037189,10.0,9.8,1134.265937418732
1982-10-24,8.0,8.0,56.79711588139412,1.3280719307871494,189.09807605549577,1010.2872868054304,1063.8982214124474,10,297,4,1982,42,6,1,Autumn,Cool,454.37692705115296,251.13584697515748,8082.298294443443,64.0,3225.912372444512,1.152420032274322,8.685714285714285,8.903333333333332,1048.0557926700758,10.6,7.5,927.1727242473949
1982-10-25,10.2,10.2,64.50870094676003,0.39486369266729987,119.74557625904352,1004.0808073384533,904.305844856159,10,298,4,1982,43,0,0,Autumn,Cool,657.9887496569522,47.28318042221968,10241.624234852223,104.03999999999999,4161.372497838518,0.6283818048506018,9.314285714285715,8.860000000000001,997.6375775027154,8.0,5.8,1063.8982214124474
1982-10-26,15.1,15.1,56.84862843299352,4.4353869384035365,166.8984911610593,1024.5733229567354,960.4273270508032,10,299,4,1982,43,1,0,Autumn,Moderate,858.4142893382021,740.2593877350205,15471.057176646704,228.01,3231.7665547125594,2.1060358350235964,10.071428571428571,9.106666666666666,992.4022373420975,10.2,9.8,904.305844856159
1982-10-27,13.9,13.9,54.30731325984253,1.2336889089268963,243.19367592278888,1021.2970412937372,971.6363029780316,10,300,4,1982,43,2,0,Autumn,Cool,754.8716543118112,300.02534070710664,14196.028873982947,193.21,2949.2842735026684,1.110715494141905,10.928571428571429,9.263333333333334,972.3976407488811,15.1,7.9,960.4273270508032
1982-10-28,9.2,9.2,66.59645341537845,2.473483398878105,276.0509441680595,1000.2168717964618,831.4587831168494,10,301,4,1982,43,3,0,Autumn,Cool,612.6873714214817,682.8074276443218,9201.995220527448,84.63999999999999,4435.087607506672,1.5727311909153787,11.0,9.31,970.4521630114881,13.9,8.7,971.6363029780316
1982-10-29,9.0,9.0,61.17534173868717,8.234602100224643,149.17183318850937,992.8153757152799,955.4312979267074,10,302,4,1982,43,4,0,Autumn,Cool,550.5780756481846,1228.3706908684594,8935.33838143752,81.0,3742.422436845161,2.8695996411040765,10.857142857142858,9.4,944.9043573697705,9.2,10.0,831.4587831168494
1982-10-30,13.2,13.2,87.55989482874033,0.10295578141717246,221.58544275403943,1021.6570117883462,1083.1351317155775,10,303,4,1982,43,5,1,Autumn,Cool,1155.7906117393723,22.813502409412266,13485.872555606169,174.23999999999998,7666.735182420067,0.32086723331803835,11.228571428571428,9.629999999999999,967.1847012937966,9.0,10.6,955.4312979267074
1982-10-31,7.0,7.0,30.0,0.20338906449370395,82.45035210031412,999.6073287801191,1045.7275139580033,10,304,4,1982,43,6,1,Autumn,Cool,210.0,16.769499980859386,6997.251301460834,49.0,900.0,0.4509867675372571,11.085714285714285,9.576666666666666,964.5888859431616,13.2,8.0,1083.1351317155775
1982-11-01,10.6,10.6,81.37260277883692,2.5491964544197456,279.7556980429389,1021.28266356789,1004.5007258745112,11,305,4,1982,44,0,0,Autumn,Cool,862.5495894556714,713.1522335547808,10825.596233819633,112.36,6621.500483002378,1.5966203225625515,11.142857142857142,9.726666666666667,978.9024403743549,7.0,10.2,1045.7275139580033
1982-11-02,6.9,6.9,83.69127788746444,0.6620840232600429,418.6810348903415,1006.6192696473321,1111.8948569900656,11,306,4,1982,44,1,0,Autumn,Cool,577.4698174235047,277.2020240428757,6945.672960566591,47.61000000000001,7004.229994436794,0.8136854572007803,9.971428571428572,9.516666666666667,1000.5406589371066,10.6,15.1,1004.5007258745112
1982-11-03,9.5,9.5,33.89914651387776,0.40742070251068796,294.63699683424863,1019.9499966888776,825.0026524759467,11,307,4,1982,44,2,0,Autumn,Cool,322.0418918818387,120.04121223584892,9689.524968544338,90.25,1149.1521343693507,0.6382951531311263,9.342857142857143,9.503333333333334,979.5929945796659,6.9,13.9,1111.8948569900656
1982-11-04,12.5,12.5,59.85968608879477,0.08031501364000024,89.50898505062814,1017.4411642616841,1048.328650705924,11,308,4,1982,44,3,0,Autumn,Cool,748.2460761099346,7.188915355243776,12718.01455327105,156.25,3583.18201864905,0.2833990360604641,9.814285714285713,9.763333333333332,1010.5744042352479,9.5,9.2,825.0026524759467
1982-11-05,13.6,13.6,59.428387010063126,0.044177770037457244,71.20124002844094,1007.6354588497707,1022.7256573214787,11,309,4,1982,44,4,0,Autumn,Cool,808.2260633368585,3.1455120083582595,13703.84224035688,184.95999999999998,3531.7331826178397,0.21018508519268736,10.471428571428572,10.023333333333335,1020.1878841487867,12.5,9.0,1048.328650705924
1982-11-06,17.7,17.7,43.88732457923268,2.9787425556384566,680.6350797716906,1004.2100798680389,536.7969605594513,11,310,4,1982,44,5,1,Autumn,Moderate,776.8056450524184,2027.4366769763103,17774.518413664286,313.28999999999996,1926.0972587229212,1.7259034027541797,11.114285714285714,10.116666666666667,942.139573983626,13.6,13.2,1022.7256573214787
1982-11-07,16.0,16.0,53.33274968613687,0.28874197841340865,400.41776079109655,1018.7579671289093,811.9271561607987,11,311,4,1982,44,6,1,Autumn,Moderate,853.32399497819,115.61741644268822,16300.127474062549,256.0,2844.3821890841327,0.5373471674936127,12.4,10.293333333333333,908.7395228697395,17.7,7.0,536.7969605594513
1982-11-08,11.3,11.3,48.34136231801257,1.26117353907741,276.74827390528225,1006.0741428008951,826.5402021827869,11,312,4,1982,45,0,0,Autumn,Cool,546.257394193542,349.0276000346892,11368.637813650115,127.69000000000001,2336.887310761366,1.1230198302244756,12.5,10.383333333333333,883.3165909137788,16.0,10.6,811.9271561607987
1982-11-09,10.5,10.5,91.28405665135435,1.8622850271282125,437.05797512063145,1024.089802385271,1052.965936327141,11,313,4,1982,45,1,0,Autumn,Cool,958.4825948392206,813.9265230541267,10752.942925045345,110.25,8332.77899872767,1.3646556441565076,13.014285714285714,10.42,874.8981736762181,11.3,6.9,826.5402021827869
1982-11-10,14.4,14.4,79.03517589721191,1.1184630255481236,162.7901716373342,1004.6765008541191,1060.1654370052847,11,314,4,1982,45,2,0,Autumn,Cool,1138.1065329198516,182.07478789899113,14467.341612299315,207.36,6246.559029103227,1.0575741229569318,13.714285714285714,10.71,908.4928571804094,10.5,9.5,1052.965936327141
1982-11-11,10.3,10.3,84.07332642491238,0.054961629320610446,273.2434613607908,1016.503503208055,1007.3227774525802,11,315,4,1982,45,3,0,Autumn,Cool,865.9552621765976,15.017905837592325,10469.986083042968,106.09000000000002,7068.32421614987,0.23443896715480225,13.4,10.69,902.6348752870745,14.4,12.5,1060.1654370052847
1982-11-12,9.0,9.0,75.82508096064853,3.060343343847066,367.17848869588704,1009.0979549403975,911.143870959558,11,316,4,1982,45,4,0,Autumn,Cool,682.4257286458368,1123.692243884283,9081.881594463577,81.0,5749.442902688905,1.7493837040075189,12.742857142857144,10.553333333333335,886.6946200925144,10.3,13.6,1007.3227774525802
1982-11-13,11.1,11.1,48.06422343174156,0.02113775780329084,131.91241865046914,1013.0571411055279,957.0051734245695,11,317,4,1982,45,5,1,Autumn,Cool,533.5128800923313,2.7883327566799223,11244.934266271359,123.21,2310.1695740963746,0.14538830009079423,11.799999999999999,10.576666666666664,946.7243647875313,9.0,17.7,911.143870959558
1982-11-14,14.5,14.5,57.132196005803394,2.8700441672485537,230.83241398146234,1005.9947300938896,853.7926023430559,11,318,4,1982,45,6,1,Autumn,Cool,828.4168420841493,662.4992233593995,14586.9235863614,210.25,3264.087820445537,1.694120470110834,11.585714285714285,10.786666666666665,952.705142813568,11.1,16.0,957.0051734245695
1982-11-15,18.0,18.0,72.34061841841877,4.475552475327412,340.2225450972068,1011.2139356459011,930.923875784857,11,319,4,1982,46,0,0,Autumn,Moderate,1302.131131531538,1522.683853871996,18201.85084162622,324.0,5233.165073159269,2.115550159019495,12.542857142857144,11.059999999999999,967.6170961852923,14.5,11.3,853.7926023430559
